movieYear,gross,budget,imdbScore,profit,genres
2008,30028592,20000000,7.3,10028592,Drama
2008,30028592,20000000,7.3,10028592,Romance
2008,30028592,20000000,7.3,10028592,Thriller
2008,26415649,20000000,6.8,6415649,Action
2008,26415649,20000000,6.8,6415649,Crime
2008,26415649,20000000,6.8,6415649,Drama
2008,26415649,20000000,6.8,6415649,Thriller
2008,19151864,40000000,5.9,-20848136,Comedy
2008,19151864,40000000,5.9,-20848136,Romance
2008,191449475,37000000,5.2,154449475,Drama
2008,191449475,37000000,5.2,154449475,Fantasy
2008,191449475,37000000,5.2,154449475,Romance
2008,14174654,25000000,1.9,-10825346,Comedy
2008,13214030,20000000,6.7,-6785970,Comedy
2008,13214030,20000000,6.7,-6785970,Drama
2008,13214030,20000000,6.7,-6785970,Fantasy
2008,13214030,20000000,6.7,-6785970,Romance
2008,11169531,20000000,6.4,-8830469,Comedy
2008,7001720,12000000,4.3,-4998280,Comedy
2008,7001720,12000000,4.3,-4998280,Fantasy
2008,6563357,20000000,5.3,-13436643,Adventure
2008,6563357,20000000,5.3,-13436643,Comedy
2008,4234040,20000000,7,-15765960,Biography
2008,4234040,20000000,7,-15765960,Drama
2008,3519627,20000000,6.9,-16480373,Adventure
2008,3519627,20000000,6.9,-16480373,Comedy
2008,3519627,20000000,6.9,-16480373,Drama
2008,3519627,20000000,6.9,-16480373,Romance
2008,3081925,21000000,7.5,-17918075,Comedy
2008,3081925,21000000,7.5,-17918075,Drama
2008,3081925,21000000,7.5,-17918075,Romance
2008,1027749,40000000,7.1,-38972251,Drama
2008,1027749,40000000,7.1,-38972251,War
2008,476270,20000000,7.4,-19523730,Action
2008,476270,20000000,7.4,-19523730,Biography
2008,476270,20000000,7.4,-19523730,Crime
2008,476270,20000000,7.4,-19523730,Drama
2008,8396942,19000000,6.5,-10603058,Adventure
2008,8396942,19000000,6.5,-10603058,Comedy
2008,8396942,19000000,6.5,-10603058,Romance
2008,43818159,20000000,3.9,23818159,Horror
2008,43818159,20000000,3.9,23818159,Mystery
2008,5694401,18000000,7.3,-12305599,Action
2008,5694401,18000000,7.3,-12305599,Crime
2008,5694401,18000000,7.3,-12305599,Thriller
2008,58006147,23000000,6.2,35006147,Drama
2008,58006147,23000000,6.2,35006147,Music
2008,58006147,23000000,6.2,35006147,Musical
2008,58006147,23000000,6.2,35006147,Romance
2008,26896744,16500000,4.9,10396744,Comedy
2008,26896744,16500000,4.9,10396744,Drama
2008,23213577,15500000,7.2,7713577,Drama
2008,23213577,15500000,7.2,7713577,Romance
2008,23091,15000000,6.2,-14976909,Drama
2008,23091,15000000,6.2,-14976909,Romance
2008,23091,15000000,6.2,-14976909,War
2008,317040,15500000,6.8,-15182960,Drama
2008,317040,15500000,6.8,-15182960,Romance
2008,15700000,15000000,7.6,700000,Drama
2008,15700000,15000000,7.6,700000,History
2008,15700000,15000000,7.6,700000,Thriller
2008,15700000,15000000,7.6,700000,War
2008,12701880,15000000,5.7,-2298120,Adventure
2008,12701880,15000000,5.7,-2298120,Animation
2008,12701880,15000000,5.7,-2298120,Comedy
2008,12701880,15000000,5.7,-2298120,Family
2008,7757130,15000000,8,-7242870,Comedy
2008,7757130,15000000,8,-7242870,Crime
2008,7757130,15000000,8,-7242870,Drama
2008,6409206,15000000,6.2,-8590794,Comedy
2008,6409206,15000000,6.2,-8590794,Music
2008,2203641,15000000,6.7,-12796359,Crime
2008,2203641,15000000,6.7,-12796359,Drama
2008,2203641,15000000,6.7,-12796359,Mystery
2008,2203641,15000000,6.7,-12796359,Thriller
2008,102055,300000000,6.2,-299897945,Action
2008,73548,15000000,6.1,-14926452,Fantasy
2008,73548,15000000,6.1,-14926452,Horror
2008,73548,15000000,6.1,-14926452,Mystery
2008,141319195,15000000,8,126319195,Drama
2008,141319195,15000000,8,126319195,Romance
2008,183088,15000000,7,-14816912,Comedy
2008,183088,15000000,7,-14816912,Drama
2008,183088,15000000,7,-14816912,War
2008,9030581,12500000,7.8,-3469419,Drama
2008,9030581,12500000,7.8,-3469419,War
2008,38087366,12000000,6.6,26087366,Adventure
2008,38087366,12000000,6.6,26087366,Comedy
2008,31691811,12000000,6,19691811,Horror
2008,31691811,12000000,6,19691811,Sci-Fi
2008,31691811,12000000,6,19691811,Thriller
2008,31397498,12000000,5.4,19397498,Horror
2008,31397498,12000000,5.4,19397498,Mystery
2008,8134217,12000000,7,-3865783,Biography
2008,8134217,12000000,7,-3865783,Drama
2008,8134217,12000000,7,-3865783,Music
2008,3148482,12000000,7.1,-8851518,Drama
2008,3148482,12000000,7.1,-8851518,Romance
2008,90556401,11000000,4.5,79556401,Comedy
2008,90556401,11000000,4.5,79556401,Drama
2008,90556401,11000000,4.5,79556401,Family
2008,90556401,11000000,4.5,79556401,Music
2008,90556401,11000000,4.5,79556401,Musical
2008,90556401,11000000,4.5,79556401,Romance
2008,37766350,11000000,7.3,26766350,Drama
2008,56729973,10800000,5.8,45929973,Horror
2008,56729973,10800000,5.8,45929973,Mystery
2008,31487293,9000000,6.7,22487293,Comedy
2008,31487293,9000000,6.7,22487293,Drama
2008,31487293,9000000,6.7,22487293,Music
2008,31487293,9000000,6.7,22487293,Romance
2008,17655201,10000000,6.7,7655201,Drama
2008,17655201,10000000,6.7,7655201,Family
2008,7563670,10000000,5.2,-2436330,Comedy
2008,7563670,10000000,5.2,-2436330,Fantasy
2008,7563670,10000000,5.2,-2436330,Romance
2008,578527,10000000,5.7,-9421473,Action
2008,578527,10000000,5.7,-9421473,Comedy
2008,578527,10000000,5.7,-9421473,Thriller
2008,3607,10000000,6.1,-9996393,Crime
2008,3607,10000000,6.1,-9996393,Mystery
2008,3607,10000000,6.1,-9996393,Thriller
2008,128486,10000000,7.3,-9871514,Action
2008,128486,10000000,7.3,-9871514,Adventure
2008,128486,10000000,7.3,-9871514,Comedy
2008,128486,10000000,7.3,-9871514,Western
2008,4881867,9000000,6.4,-4118133,Comedy
2008,4881867,9000000,6.4,-4118133,Music
2008,145109,45000000,7.3,-44854891,Drama
2008,145109,45000000,7.3,-44854891,History
2008,145109,45000000,7.3,-44854891,Thriller
2008,145109,45000000,7.3,-44854891,War
2008,140244,8500000,6.7,-8359756,Horror
2008,140244,8500000,6.7,-8359756,Musical
2008,140244,8500000,6.7,-8359756,Sci-Fi
2008,25926543,8000000,5.2,17926543,Horror
2008,25926543,8000000,5.2,17926543,Mystery
2008,25926543,8000000,5.2,17926543,Thriller
2008,108662,8000000,6,-7891338,Crime
2008,108662,8000000,6,-7891338,Horror
2008,108662,8000000,6,-7891338,Thriller
2008,4131640,7500000,3.1,-3368360,Comedy
2008,4131640,7500000,3.1,-3368360,Crime
2008,2344847,7000000,6.8,-4655153,Drama
2008,2344847,7000000,6.8,-4655153,Sport
2008,26236603,6000000,7.9,20236603,Drama
2008,26236603,6000000,7.9,20236603,Sport
2008,7518876,6000000,6.5,1518876,Adventure
2008,7518876,6000000,6.5,1518876,Documentary
2008,7518876,6000000,6.5,1518876,Short
2008,4693919,6500000,4.6,-1806081,Comedy
2008,2077046,6000000,7,-3922954,Comedy
2008,2077046,6000000,7,-3922954,Drama
2008,2077046,6000000,7,-3922954,Romance
2008,36497,6000000,4.7,-5963503,Comedy
2008,542860,4000000,7.1,-3457140,Drama
2008,542860,4000000,7.1,-3457140,History
2008,542860,4000000,7.1,-3457140,War
2008,13350177,5000000,3.8,8350177,Drama
2008,13350177,5000000,3.8,8350177,Horror
2008,13350177,5000000,3.8,8350177,Thriller
2008,12055108,8000000,6.9,4055108,Comedy
2008,12055108,8000000,6.9,4055108,Drama
2008,4040588,5000000,6.8,-959412,Comedy
2008,4040588,5000000,6.8,-959412,Drama
2008,124720,5000000,7.3,-4875280,Drama
2008,124720,5000000,7.3,-4875280,Romance
2008,2926565,3000000,6.5,-73435,Comedy
2008,2926565,3000000,6.5,-73435,Drama
2008,12995673,2500000,7.7,10495673,Comedy
2008,12995673,2500000,7.7,10495673,Documentary
2008,12995673,2500000,7.7,10495673,War
2008,173783,2500000,7.6,-2326217,Documentary
2008,115504,14000000,6.2,-13884496,Comedy
2008,115504,14000000,6.2,-13884496,Drama
2008,115504,14000000,6.2,-13884496,Romance
2008,75727,2500000,5.9,-2424273,Drama
2008,75727,2500000,5.9,-2424273,Romance
2008,75727,2500000,5.9,-2424273,Sci-Fi
2008,75727,2500000,5.9,-2424273,Thriller
2008,2283276,1500000,8,783276,Animation
2008,2283276,1500000,8,783276,Biography
2008,2283276,1500000,8,783276,Documentary
2008,2283276,1500000,8,783276,Drama
2008,2283276,1500000,8,783276,History
2008,2283276,1500000,8,783276,War
2008,4958,2000000,7.8,-1995042,Action
2008,4958,2000000,7.8,-1995042,Crime
2008,4958,2000000,7.8,-1995042,Drama
2008,2957978,1000000,7.8,1957978,Biography
2008,2957978,1000000,7.8,1957978,Crime
2008,2957978,1000000,7.8,1957978,Documentary
2008,2957978,1000000,7.8,1957978,History
2008,2957978,1000000,7.8,1957978,Thriller
2008,3478,1500000,6.7,-1496522,Fantasy
2008,3478,1500000,6.7,-1496522,Horror
2008,52166,2000000,6.7,-1947834,Drama
2008,79363785,80000000,5.5,-636215,Drama
2008,79363785,80000000,5.5,-636215,Sci-Fi
2008,79363785,80000000,5.5,-636215,Thriller
2008,2508841,1000000,7.2,1508841,Crime
2008,2508841,1000000,7.2,1508841,Drama
2008,18378,900000,5.2,-881622,Crime
2008,18378,900000,5.2,-881622,Drama
2008,18378,900000,5.2,-881622,Horror
2008,18378,900000,5.2,-881622,Thriller
2008,33451479,500000,6.5,32951479,Drama
2008,33451479,500000,6.5,32951479,Romance
2008,80276912,35000000,6.1,45276912,Comedy
2008,80276912,35000000,6.1,45276912,Romance
2008,856942,200000,7.1,656942,Drama
2008,215185,200000,7.5,15185,Documentary
2008,215185,200000,7.5,15185,History
2008,215185,200000,7.5,15185,Music
2007,309404152,300000000,7.1,9404152,Action
2007,309404152,300000000,7.1,9404152,Adventure
2007,309404152,300000000,7.1,9404152,Fantasy
2007,336530303,258000000,6.2,78530303,Action
2007,336530303,258000000,6.2,78530303,Adventure
2007,336530303,258000000,6.2,78530303,Romance
2007,70083519,180000000,6.1,-109916481,Adventure
2007,70083519,180000000,6.1,-109916481,Family
2007,70083519,180000000,6.1,-109916481,Fantasy
2007,140080850,140000000,6.2,80850,Action
2007,140080850,140000000,6.2,80850,Comedy
2007,140080850,140000000,6.2,80850,Crime
2007,140080850,140000000,6.2,80850,Thriller
2007,100289690,175000000,5.4,-74710310,Comedy
2007,100289690,175000000,5.4,-74710310,Family
2007,100289690,175000000,5.4,-74710310,Fantasy
2007,320706665,160000000,6.1,160706665,Adventure
2007,320706665,160000000,6.1,160706665,Animation
2007,320706665,160000000,6.1,160706665,Comedy
2007,320706665,160000000,6.1,160706665,Family
2007,320706665,160000000,6.1,160706665,Fantasy
2007,318759914,150000000,7.1,168759914,Action
2007,318759914,150000000,7.1,168759914,Adventure
2007,318759914,150000000,7.1,168759914,Sci-Fi
2007,292000866,150000000,7.5,142000866,Adventure
2007,292000866,150000000,7.5,142000866,Family
2007,292000866,150000000,7.5,142000866,Fantasy
2007,292000866,150000000,7.5,142000866,Mystery
2007,256386216,150000000,7.2,106386216,Drama
2007,256386216,150000000,7.2,106386216,Horror
2007,256386216,150000000,7.2,106386216,Sci-Fi
2007,206435493,150000000,8,56435493,Animation
2007,206435493,150000000,8,56435493,Comedy
2007,206435493,150000000,8,56435493,Family
2007,206435493,150000000,8,56435493,Fantasy
2007,126597121,150000000,6.2,-23402879,Adventure
2007,126597121,150000000,6.2,-23402879,Animation
2007,126597121,150000000,6.2,-23402879,Comedy
2007,126597121,150000000,6.2,-23402879,Family
2007,82161969,150000000,6.3,-67838031,Action
2007,82161969,150000000,6.3,-67838031,Adventure
2007,82161969,150000000,6.3,-67838031,Animation
2007,82161969,150000000,6.3,-67838031,Fantasy
2007,227137090,110000000,8.1,117137090,Action
2007,227137090,110000000,8.1,117137090,Mystery
2007,227137090,110000000,8.1,117137090,Thriller
2007,131920333,130000000,5.6,1920333,Action
2007,131920333,130000000,5.6,1920333,Adventure
2007,131920333,130000000,5.6,1920333,Sci-Fi
2007,131920333,130000000,5.6,1920333,Thriller
2007,115802596,110000000,5.2,5802596,Action
2007,115802596,110000000,5.2,5802596,Fantasy
2007,115802596,110000000,5.2,5802596,Thriller
2007,134520804,110000000,7.2,24520804,Action
2007,134520804,110000000,7.2,24520804,Adventure
2007,134520804,110000000,7.2,24520804,Thriller
2007,130127620,100000000,7.8,30127620,Biography
2007,130127620,100000000,7.8,30127620,Crime
2007,130127620,100000000,7.8,30127620,Drama
2007,58867694,100000000,6.8,-41132306,Animation
2007,58867694,100000000,6.8,-41132306,Comedy
2007,58867694,100000000,6.8,-41132306,Family
2007,58867694,100000000,6.8,-41132306,Sport
2007,127706877,85000000,7.1,42706877,Animation
2007,127706877,85000000,7.1,42706877,Comedy
2007,127706877,85000000,7.1,42706877,Family
2007,127706877,85000000,7.1,42706877,Fantasy
2007,127706877,85000000,7.1,42706877,Musical
2007,127706877,85000000,7.1,42706877,Romance
2007,117144465,85000000,6.9,32144465,Crime
2007,117144465,85000000,6.9,32144465,Thriller
2007,33048353,65000000,7.7,-31951647,Crime
2007,33048353,65000000,7.7,-31951647,Drama
2007,33048353,65000000,7.7,-31951647,History
2007,33048353,65000000,7.7,-31951647,Mystery
2007,33048353,65000000,7.7,-31951647,Thriller
2007,15071514,80000000,5.9,-64928486,Sci-Fi
2007,15071514,80000000,5.9,-64928486,Thriller
2007,118823091,75000000,6.7,43823091,Comedy
2007,118823091,75000000,6.7,43823091,Drama
2007,118823091,75000000,6.7,43823091,Family
2007,118823091,75000000,6.7,43823091,Music
2007,118823091,75000000,6.7,43823091,Musical
2007,118823091,75000000,6.7,43823091,Romance
2007,66636385,75000000,7.1,-8363615,Biography
2007,66636385,75000000,7.1,-8363615,Comedy
2007,66636385,75000000,7.1,-8363615,Drama
2007,66636385,75000000,7.1,-8363615,History
2007,47456450,70000000,7.1,-22543550,Action
2007,47456450,70000000,7.1,-22543550,Drama
2007,47456450,70000000,7.1,-22543550,Thriller
2007,183132370,75000000,7.4,108132370,Adventure
2007,183132370,75000000,7.4,108132370,Animation
2007,183132370,75000000,7.4,108132370,Comedy
2007,38345403,70000000,7.7,-31654597,Adventure
2007,38345403,70000000,7.7,-31654597,Family
2007,38345403,70000000,7.7,-31654597,Fantasy
2007,38345403,70000000,7.7,-31654597,Romance
2007,5932060,35000000,5.4,-29067940,Action
2007,5932060,35000000,5.4,-29067940,Adventure
2007,5932060,35000000,5.4,-29067940,Fantasy
2007,5932060,35000000,5.4,-29067940,War
2007,118153533,61000000,6.3,57153533,Comedy
2007,118153533,61000000,6.3,57153533,Sport
2007,46975183,61000000,7.2,-14024817,Action
2007,46975183,61000000,7.2,-14024817,Crime
2007,46975183,61000000,7.2,-14024817,Drama
2007,46975183,61000000,7.2,-14024817,Mystery
2007,46975183,61000000,7.2,-14024817,Thriller
2007,4535117,60000000,3.8,-55464883,Action
2007,4535117,60000000,3.8,-55464883,Adventure
2007,4535117,60000000,3.8,-55464883,Fantasy
2007,4535117,60000000,3.8,-55464883,Thriller
2007,217326336,60000000,5.2,157326336,Animation
2007,217326336,60000000,5.2,157326336,Comedy
2007,217326336,60000000,5.2,157326336,Family
2007,217326336,60000000,5.2,157326336,Fantasy
2007,217326336,60000000,5.2,157326336,Music
2007,16264475,55000000,6.9,-38735525,Biography
2007,16264475,55000000,6.9,-38735525,Drama
2007,16264475,55000000,6.9,-38735525,History
2007,16264475,55000000,6.9,-38735525,War
2007,25031037,53000000,7.6,-27968963,Action
2007,25031037,53000000,7.6,-27968963,Horror
2007,25031037,53000000,7.6,-27968963,Thriller
2007,5755286,55000000,5.9,-49244714,Drama
2007,5755286,55000000,5.9,-49244714,Romance
2007,5755286,55000000,5.9,-49244714,Sport
2007,27667947,50000000,6.2,-22332053,Crime
2007,27667947,50000000,6.2,-22332053,Drama
2007,27667947,50000000,6.2,-22332053,Thriller
2007,17114882,25000000,7.7,-7885118,Crime
2007,17114882,25000000,7.7,-7885118,Mystery
2007,17114882,25000000,7.7,-7885118,Thriller
2007,53574088,55000000,7.8,-1425912,Adventure
2007,53574088,55000000,7.8,-1425912,Crime
2007,53574088,55000000,7.8,-1425912,Drama
2007,53574088,55000000,7.8,-1425912,Western
2007,93452056,45000000,7.4,48452056,Adventure
2007,93452056,45000000,7.4,48452056,Comedy
2007,93452056,45000000,7.4,48452056,Drama
2007,50648679,45000000,6.3,5648679,Action
2007,50648679,45000000,6.3,5648679,Horror
2007,50648679,45000000,6.3,5648679,Sci-Fi
2007,50648679,45000000,6.3,5648679,Thriller
2007,24343673,45000000,7.4,-20656327,Drama
2007,24343673,45000000,7.4,-20656327,Fantasy
2007,24343673,45000000,7.4,-20656327,Musical
2007,24343673,45000000,7.4,-20656327,Romance
2007,4584886,45000000,6.4,-40415114,Drama
2007,4584886,45000000,6.4,-40415114,Romance
2007,41797066,40000000,4.7,1797066,Action
2007,41797066,40000000,4.7,1797066,Horror
2007,41797066,40000000,4.7,1797066,Sci-Fi
2007,41797066,40000000,4.7,1797066,Thriller
2007,25117498,40000000,5.7,-14882502,Horror
2007,25117498,40000000,5.7,-14882502,Thriller
2007,3675072,26000000,7.3,-22324928,Adventure
2007,3675072,26000000,7.3,-22324928,Sci-Fi
2007,3675072,26000000,7.3,-22324928,Thriller
2007,80050171,20000000,6.9,60050171,Drama
2007,80050171,20000000,6.9,60050171,Mystery
2007,80050171,20000000,6.9,60050171,Thriller
2007,876671,25000000,6.9,-24123329,Adventure
2007,876671,25000000,6.9,-24123329,Comedy
2007,876671,25000000,6.9,-24123329,Drama
2007,876671,25000000,6.9,-24123329,Romance
2007,876671,25000000,6.9,-24123329,Thriller
2007,876671,25000000,6.9,-24123329,War
2007,128978,40000000,7.1,-39871022,Action
2007,128978,40000000,7.1,-39871022,Drama
2007,128978,40000000,7.1,-39871022,History
2007,128978,40000000,7.1,-39871022,Romance
2007,128978,40000000,7.1,-39871022,War
2007,54132596,34000000,6.3,20132596,Action
2007,54132596,34000000,6.3,20132596,Adventure
2007,54132596,34000000,6.3,20132596,Animation
2007,54132596,34000000,6.3,20132596,Comedy
2007,54132596,34000000,6.3,20132596,Family
2007,54132596,34000000,6.3,20132596,Fantasy
2007,54132596,34000000,6.3,20132596,Sci-Fi
2007,43792641,35000000,5.3,8792641,Comedy
2007,43792641,35000000,5.3,8792641,Romance
2007,14998070,35000000,6.2,-20001930,Drama
2007,14998070,35000000,6.2,-20001930,Thriller
2007,14998070,35000000,6.2,-20001930,War
2007,18317151,35000000,6.7,-16682849,Comedy
2007,18317151,35000000,6.7,-16682849,Music
2007,35063732,32000000,6.4,3063732,Mystery
2007,35063732,32000000,6.4,3063732,Thriller
2007,10956379,35000000,3.6,-24043621,Action
2007,10956379,35000000,3.6,-24043621,Drama
2007,10956379,35000000,3.6,-24043621,Fantasy
2007,10956379,35000000,3.6,-24043621,Horror
2007,10956379,35000000,3.6,-24043621,Thriller
2007,53680848,30000000,7.1,23680848,Drama
2007,53680848,30000000,7.1,23680848,Romance
2007,50921738,30000000,7.8,20921738,Drama
2007,50921738,30000000,7.8,20921738,Mystery
2007,50921738,30000000,7.8,20921738,Romance
2007,50921738,30000000,7.8,20921738,War
2007,39568996,32000000,6.6,7568996,Horror
2007,16930884,30000000,5.9,-13069116,Crime
2007,16930884,30000000,5.9,-13069116,Drama
2007,16930884,30000000,5.9,-13069116,Mystery
2007,16930884,30000000,5.9,-13069116,Thriller
2007,3904982,30000000,7.5,-26095018,Biography
2007,3904982,30000000,7.5,-26095018,Crime
2007,3904982,30000000,7.5,-26095018,Drama
2007,3904982,30000000,7.5,-26095018,History
2007,3904982,30000000,7.5,-26095018,Western
2007,43097652,28000000,6.3,15097652,Comedy
2007,43097652,28000000,6.3,15097652,Drama
2007,43097652,28000000,6.3,15097652,Romance
2007,28563179,21000000,6.9,7563179,Crime
2007,28563179,21000000,6.9,7563179,Drama
2007,28563179,21000000,6.9,7563179,Thriller
2007,148734225,30000000,7,118734225,Comedy
2007,148734225,30000000,7,118734225,Romance
2007,9664316,27500000,6.8,-17835684,Drama
2007,9664316,27500000,6.8,-17835684,Thriller
2007,7486906,27000000,6.8,-19513094,Comedy
2007,7486906,27000000,6.8,-19513094,Drama
2007,7486906,27000000,6.8,-19513094,Family
2007,74273505,25000000,8.1,49273505,Crime
2007,74273505,25000000,8.1,49273505,Drama
2007,74273505,25000000,8.1,49273505,Thriller
2007,82234139,17000000,7.2,65234139,Adventure
2007,82234139,17000000,7.2,65234139,Drama
2007,82234139,17000000,7.2,65234139,Family
2007,82234139,17000000,7.2,65234139,Fantasy
2007,40218903,25000000,8.1,15218903,Drama
2007,35000629,25000000,5.6,10000629,Comedy
2007,35000629,25000000,5.6,10000629,Romance
2007,32553210,25000000,6.3,7553210,Comedy
2007,32553210,25000000,6.3,7553210,Family
2007,31655091,30000000,7.5,1655091,Drama
2007,31655091,30000000,7.5,1655091,Music
2007,22466994,25000000,6.3,-2533006,Action
2007,22466994,25000000,6.3,-2533006,Crime
2007,22466994,25000000,6.3,-2533006,Thriller
2007,71975611,25000000,6.8,46975611,Fantasy
2007,71975611,25000000,6.8,46975611,Horror
2007,90636983,22000000,6.2,68636983,Comedy
2007,90636983,22000000,6.2,68636983,Family
2007,90636983,22000000,6.2,68636983,Sport
2007,634277,16000000,7.3,-15365723,Comedy
2007,634277,16000000,7.3,-15365723,History
2007,49024969,25000000,7.3,24024969,Crime
2007,49024969,25000000,7.3,24024969,Drama
2007,49024969,25000000,7.3,24024969,Mystery
2007,49024969,25000000,7.3,24024969,Thriller
2007,8579684,9000000,7.4,-420316,Comedy
2007,36581633,21000000,7.5,15581633,Biography
2007,36581633,21000000,7.5,15581633,Crime
2007,36581633,21000000,7.5,15581633,Drama
2007,80050171,20000000,6.9,60050171,Drama
2007,80050171,20000000,6.9,60050171,Mystery
2007,80050171,20000000,6.9,60050171,Thriller
2007,47852604,20000000,5.9,27852604,Drama
2007,47852604,20000000,5.9,27852604,Mystery
2007,47852604,20000000,5.9,27852604,Thriller
2007,39737645,20000000,2.3,19737645,Adventure
2007,39737645,20000000,2.3,19737645,Comedy
2007,25584685,20000000,5.9,5584685,Comedy
2007,25584685,20000000,5.9,5584685,Crime
2007,25584685,20000000,5.9,5584685,Family
2007,25584685,20000000,5.9,5584685,Mystery
2007,25584685,20000000,5.9,5584685,Romance
2007,25584685,20000000,5.9,5584685,Thriller
2007,18882880,20000000,5.9,-1117120,Comedy
2007,18882880,20000000,5.9,-1117120,Drama
2007,19661987,20000000,7.5,-338013,Drama
2007,18352454,15000000,8.2,3352454,Adventure
2007,18352454,15000000,8.2,3352454,Biography
2007,18352454,15000000,8.2,3352454,Drama
2007,15797907,20000000,7.6,-4202093,Drama
2007,8579684,9000000,7.4,-420316,Comedy
2007,9525276,20000000,6.8,-10474724,Action
2007,9525276,20000000,6.8,-10474724,Crime
2007,9525276,20000000,6.8,-10474724,Thriller
2007,8104069,20000000,4.5,-11895931,Action
2007,8104069,20000000,4.5,-11895931,Comedy
2007,8104069,20000000,4.5,-11895931,Crime
2007,4001121,20000000,7,-15998879,Biography
2007,4001121,20000000,7,-15998879,Drama
2007,4001121,20000000,7,-15998879,Music
2007,5701643,20000000,7.3,-14298357,Adventure
2007,5701643,20000000,7.3,-14298357,Biography
2007,5701643,20000000,7.3,-14298357,Drama
2007,5701643,20000000,7.3,-14298357,History
2007,5701643,20000000,7.3,-14298357,War
2007,121463226,20000000,7.6,101463226,Comedy
2007,39687528,24000000,6.3,15687528,Action
2007,39687528,24000000,6.3,15687528,Crime
2007,39687528,24000000,6.3,15687528,Drama
2007,39687528,24000000,6.3,15687528,Thriller
2007,18663911,16500000,7.1,2163911,Biography
2007,18663911,16500000,7.1,2163911,Drama
2007,18663911,16500000,7.1,2163911,Romance
2007,11702090,16500000,6.3,-4797910,Comedy
2007,11702090,16500000,6.3,-4797910,Romance
2007,23618786,8000000,7.9,15618786,Action
2007,23618786,8000000,7.9,15618786,Comedy
2007,23618786,8000000,7.9,15618786,Mystery
2007,2849142,16000000,7.2,-13150858,Drama
2007,55184721,15000000,5.6,40184721,Comedy
2007,55184721,15000000,5.6,40184721,Drama
2007,30226144,15000000,7.6,15226144,Biography
2007,30226144,15000000,7.6,15226144,Drama
2007,28637507,15000000,7,13637507,Drama
2007,28637507,15000000,7,13637507,Horror
2007,28637507,15000000,7,13637507,Sci-Fi
2007,20801344,15000000,5.1,5801344,Horror
2007,9172810,16000000,6.7,-6827190,Biography
2007,9172810,16000000,6.7,-6827190,Drama
2007,9172810,16000000,6.7,-6827190,History
2007,9172810,16000000,6.7,-6827190,Thriller
2007,9172810,16000000,6.7,-6827190,War
2007,1294640,15000000,6.5,-13705360,Crime
2007,1294640,15000000,6.5,-13705360,Drama
2007,1294640,15000000,6.5,-13705360,Horror
2007,1294640,15000000,6.5,-13705360,Thriller
2007,20380,15000000,5.9,-14979620,Comedy
2007,20380,15000000,5.9,-14979620,Drama
2007,20380,15000000,5.9,-14979620,Fantasy
2007,20380,15000000,5.9,-14979620,Music
2007,20380,15000000,5.9,-14979620,Romance
2007,61356221,14000000,5.2,47356221,Drama
2007,61356221,14000000,5.2,47356221,Music
2007,61356221,14000000,5.2,47356221,Romance
2007,49121934,13000000,6.1,36121934,Comedy
2007,49121934,13000000,6.1,36121934,Drama
2007,49121934,13000000,6.1,36121934,Romance
2007,25592632,18000000,7.2,7592632,Horror
2007,3169424,13000000,6.8,-9830576,Drama
2007,3169424,13000000,6.8,-9830576,Sport
2007,5949693,12000000,7.4,-6050307,Comedy
2007,5949693,12000000,7.4,-6050307,Drama
2007,5949693,12000000,7.4,-6050307,Romance
2007,3950294,12000000,7,-8049706,Comedy
2007,3950294,12000000,7,-8049706,Drama
2007,3950294,12000000,7,-8049706,Romance
2007,1506998,12000000,6.3,-10493002,Crime
2007,1506998,12000000,6.3,-10493002,Drama
2007,1506998,12000000,6.3,-10493002,Romance
2007,303439,8000000,6.4,-7696561,Drama
2007,303439,8000000,6.4,-7696561,Mystery
2007,303439,8000000,6.4,-7696561,Thriller
2007,214202,12000000,7.5,-11785798,Crime
2007,214202,12000000,7.5,-11785798,Drama
2007,214202,12000000,7.5,-11785798,Thriller
2007,11043445,10000000,6.5,1043445,Comedy
2007,11043445,10000000,6.5,1043445,Drama
2007,11043445,10000000,6.5,1043445,Romance
2007,1066555,11000000,5.8,-9933445,Drama
2007,1066555,11000000,5.8,-9933445,History
2007,1066555,11000000,5.8,-9933445,Romance
2007,1066555,11000000,5.8,-9933445,Western
2007,63270259,10000000,5.9,53270259,Horror
2007,63270259,10000000,5.9,53270259,Mystery
2007,20339754,10000000,5.9,10339754,Comedy
2007,20339754,10000000,5.9,10339754,Crime
2007,900926,10000000,5.3,-9099074,Comedy
2007,866778,10000000,6.7,-9133222,Drama
2007,866778,10000000,6.7,-9133222,Romance
2007,5561,10000000,3.9,-9994439,Comedy
2007,5561,10000000,3.9,-9994439,Romance
2007,24530513,9000000,8,15530513,Documentary
2007,24530513,9000000,8,15530513,Drama
2007,2955039,9000000,6.2,-6044961,Biography
2007,2955039,9000000,6.2,-6044961,Drama
2007,2955039,9000000,6.2,-6044961,Sport
2007,14373825,8600000,6.5,5773825,Crime
2007,14373825,8600000,6.5,5773825,Mystery
2007,14373825,8600000,6.5,5773825,Thriller
2007,1071240,8000000,6.9,-6928760,Biography
2007,1071240,8000000,6.9,-6928760,Drama
2007,398420,8000000,6.4,-7601580,Crime
2007,398420,8000000,6.4,-7601580,Drama
2007,17544812,10000000,5.4,7544812,Horror
2007,872643,6000000,5.4,-5127357,Comedy
